#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
213	40.64	41.54	40.79	39.04	44.05	44.84	41.97	33.82
214	40.58	41.83	41.14	38.98	44.02	45.30	41.93	33.85
215	40.54	42.15	41.53	38.94	44.06	45.76	41.96	33.88
216	40.53	42.51	41.94	38.94	44.14	46.22	42.03	33.90
217	40.55	42.87	42.36	38.96	44.27	46.66	42.16	33.93
218	40.59	43.22	42.76	39.00	44.42	47.06	42.31	33.96
219	40.65	43.57	43.16	39.08	44.59	47.45	42.49	33.99
220	40.73	43.91	43.54	39.15	44.77	47.81	42.68	34.00
221	40.83	44.23	43.90	39.26	44.96	48.16	42.90	34.03
222	40.93	44.54	44.25	39.37	45.16	48.48	43.12	34.05
223	41.04	44.84	44.59	39.48	45.37	48.79	43.36	34.07
224	41.17	45.13	44.90	39.61	45.58	49.08	43.59	34.09
225	41.29	45.40	45.20	39.74	45.79	49.36	43.83	34.12
226	41.42	45.66	45.49	39.88	46.01	49.63	44.07	34.14
227	41.56	45.91	45.76	40.02	46.22	49.88	44.30	34.16
228	41.70	46.14	46.01	40.16	46.44	50.13	44.53	34.19
229	41.84	46.37	46.26	40.31	46.65	50.36	44.76	34.21
230	41.98	46.59	46.49	40.45	46.86	50.59	44.98	34.23
231	42.12	46.80	46.71	40.60	47.07	50.81	45.20	34.26
232	42.27	47.00	46.92	40.74	47.28	51.02	45.41	34.29
233	42.40	47.15	47.05	40.85	47.46	51.12	45.59	34.29
234	42.53	47.14	46.99	40.99	47.64	50.95	45.76	34.31
235	42.64	46.99	46.76	41.11	47.77	50.61	45.89	34.33
236	42.75	46.74	46.44	41.22	47.84	50.20	45.97	34.35
237	42.84	46.44	46.07	41.29	47.85	49.77	46.00	34.37
238	42.90	46.12	45.69	41.35	47.81	49.36	45.96	34.39
239	42.93	45.79	45.31	41.37	47.74	48.96	45.89	34.42
240	42.94	45.48	44.93	41.38	47.65	48.59	45.79	34.45
241	42.93	45.16	44.57	41.36	47.53	48.24	45.66	34.48
242	42.91	44.87	44.23	41.33	47.40	47.91	45.51	34.51
243	42.87	44.59	43.90	41.27	47.26	47.61	45.34	34.53
244	42.81	44.33	43.60	41.21	47.11	47.33	45.16	34.56
245	42.76	44.08	43.33	41.15	46.95	47.05	44.99	34.59
246	42.70	43.85	43.06	41.08	46.78	46.79	44.80	34.62
247	42.64	43.62	42.80	41.01	46.62	46.56	44.60	34.65
248	42.56	43.42	42.57	40.92	46.45	46.32	44.41	34.68
249	42.49	43.22	42.36	40.83	46.28	46.10	44.22	34.71
250	42.41	43.03	42.14	40.73	46.11	45.89	44.03	34.73
251	42.33	42.87	41.95	40.65	45.94	45.69	43.85	34.76
252	42.24	42.69	41.76	40.55	45.78	45.50	43.64	34.79
253	42.14	42.57	41.61	40.43	45.60	45.41	43.43	34.81
254	42.04	42.59	41.68	40.33	45.40	45.60	43.26	34.83
255	41.94	42.75	41.91	40.24	45.28	45.97	43.13	34.85
256	41.87	43.03	42.24	40.16	45.23	46.42	43.08	34.87
257	41.82	43.34	42.62	40.12	45.25	46.88	43.08	34.89
258	41.80	43.69	43.02	40.10	45.32	47.33	43.15	34.92
259	41.81	44.04	43.43	40.11	45.44	47.75	43.26	34.94
260	41.84	44.39	43.83	40.15	45.57	48.16	43.40	34.96
261	41.90	44.73	44.23	40.21	45.73	48.54	43.57	34.97
262	41.97	45.07	44.60	40.28	45.91	48.90	43.76	34.99
263	42.05	45.39	44.97	40.37	46.10	49.24	43.96	35.01
264	42.15	45.70	45.31	40.47	46.28	49.56	44.18	35.03
265	42.26	45.99	45.64	40.58	46.48	49.86	44.40	35.05
266	42.37	46.27	45.95	40.70	46.69	50.15	44.62	35.06
267	42.50	46.54	46.25	40.83	46.89	50.42	44.85	35.08
268	42.62	46.79	46.53	40.95	47.10	50.68	45.09	35.09
269	42.75	47.04	46.80	41.09	47.30	50.93	45.31	35.11
270	42.88	47.27	47.06	41.22	47.51	51.17	45.54	35.13
271	43.02	47.50	47.30	41.36	47.72	51.41	45.76	35.15
272	43.16	47.71	47.53	41.50	47.93	51.63	45.97	35.17
273	43.28	47.90	47.69	41.60	48.11	51.79	46.15	35.17
